
v_rms,i_rms,p_real,s_apparent,pf,q_reactive,crest_factor,thd,label_bulb100,label_bulb60,label_iron,label_charger,timestamp
246.2,0.738,181.7,211.826,0.8578,108.883,2.88,2.934,1,0,0,1,1782504549.6579852
239.4,0.748,179.0,208.679,0.8578,107.265,2.94,1.47,1,0,0,1,1782504550.141598
240.6,0.738,177.5,206.93,0.8578,106.366,2.85,4.616,1,0,0,1,1782504550.9857628
243.3,0.746,181.5,211.593,0.8578,108.763,2.82,1.307,1,0,0,1,1782504551.4079082
236.7,0.604,142.9,166.593,0.8578,85.632,3.48,2.844,1,0,0,1,1782504552.3185215
244.1,0.508,124.1,144.676,0.8578,74.367,3.71,2.641,1,0,0,1,1782504553.2421083
247.1,0.506,125.0,145.725,0.8578,74.906,3.85,4.232,1,0,0,1,1782504553.6505802
243.1,0.534,129.8,151.321,0.8578,77.782,3.59,7.688,1,0,0,1,1782504554.4803915
244.8,0.581,142.3,165.894,0.8578,85.273,3.6,2.74,1,0,0,1,1782504555.3910427
245.5,0.633,155.4,181.166,0.8578,93.123,3.32,2.957,1,0,0,1,1782504556.2244196
243.3,0.687,167.1,194.806,0.8578,100.134,3.06,1.652,1,0,0,1,1782504557.1332767
244.0,0.714,174.2,203.083,0.8578,104.389,2.94,2.394,1,0,0,1,1782504557.5421677
242.2,0.746,180.7,210.661,0.8578,108.284,2.86,1.867,1,0,0,1,1782504558.4620814
243.6,0.749,182.4,212.642,0.8578,109.303,2.81,1.576,1,0,0,1,1782504559.3841436
244.0,0.743,181.2,211.244,0.8578,108.584,2.83,2.262,1,0,0,1,1782504559.7246883
237.8,0.697,165.8,193.29,0.8578,99.355,3.01,4.13,1,0,0,1,1782504560.1640863
244.4,0.625,152.6,177.902,0.8578,91.445,3.37,2.776,1,0,0,1,1782504560.6038723
243.6,0.631,153.8,179.301,0.8578,92.164,3.33,1.542,1,0,0,1,1782504561.042392
237.6,0.626,148.8,173.472,0.8578,89.168,3.36,1.695,1,0,0,1,1782504561.4825823
243.2,0.654,158.9,185.246,0.8578,95.22,3.22,1.596,1,0,0,1,1782504562.3624842
244.0,0.682,166.5,194.106,0.8578,99.775,3.08,1.379,1,0,0,1,1782504562.8005145
240.4,0.708,170.1,198.303,0.8578,101.932,2.97,1.698,1,0,0,1,1782504563.2394657
245.0,0.728,178.4,207.979,0.8578,106.906,2.89,1.704,1,0,0,1,1782504563.683764
243.5,0.506,123.3,143.744,0.8578,73.887,3.36,2.544,1,0,0,1,1782504564.606724
241.3,0.507,122.2,142.461,0.8578,73.228,3.82,1.382,1,0,0,1,1782504565.6396604
240.1,0.482,115.7,134.883,0.8578,69.333,3.28,3.708,1,0,0,1,1782504566.346973
247.9,0.481,119.2,138.964,0.8578,71.43,3.19,2.137,1,0,0,1,1782504567.8831558
242.0,0.529,127.9,149.106,0.8578,76.644,3.98,3.955,1,0,0,1,1782504569.0102952
259.4,0.64,166.0,193.523,0.8578,99.475,3.28,1.501,1,0,0,1,1782504571.365581
243.1,0.681,165.5,192.94,0.8578,99.175,3.09,1.199,1,0,0,1,1782504572.4001894
244.5,0.673,164.6,191.891,0.8578,98.636,3.12,1.388,1,0,0,1,1782504573.3110168
246.2,0.671,165.2,192.591,0.8578,98.996,3.13,1.382,1,0,0,1,1782504573.7158897
236.9,0.622,147.3,171.723,0.8578,88.269,3.38,1.826,1,0,0,1,1782504574.1553211
249.3,0.6,149.5,174.288,0.8578,89.587,3.51,3.192,1,0,0,1,1782504574.5995347
237.7,0.597,142.0,165.544,0.8578,85.093,3.39,4.01,1,0,0,1,1782504575.4697654
243.2,0.61,148.3,172.889,0.8578,88.868,3.45,2.832,1,0,0,1,1782504575.909876
243.0,0.607,147.5,171.956,0.8578,88.389,3.36,1.379,1,0,0,1,1782504576.3481736
246.0,0.608,149.4,174.171,0.8578,89.527,3.46,1.177,1,0,0,1,1782504576.7884514
235.3,0.607,142.8,166.477,0.8578,85.572,3.46,1.601,1,0,0,1,1782504577.2280884
250.0,0.613,153.2,178.601,0.8578,91.805,3.43,1.647,1,0,0,1,1782504577.6859417
238.1,0.585,139.3,162.396,0.8578,83.475,3.59,1.399,1,0,0,1,1782504578.589037
242.3,0.585,141.8,165.311,0.8578,84.973,3.59,1.228,1,0,0,1,1782504579.4542284
238.3,0.589,140.3,163.562,0.8578,84.074,3.45,1.669,1,0,0,1,1782504580.3132722
246.0,0.589,144.9,168.925,0.8578,86.831,3.57,1.833,1,0,0,1,1782504581.16534
244.0,0.58,141.4,164.845,0.8578,84.734,3.63,8.628,1,0,0,1,1782504582.03993
242.4,0.59,143.1,166.826,0.8578,85.752,3.42,2.825,1,0,0,1,1782504582.4799936
241.2,0.59,142.2,165.777,0.8578,85.213,3.49,1.652,1,0,0,1,1782504582.9191482
245.8,0.588,144.6,168.575,0.8578,86.651,3.57,1.363,1,0,0,1,1782504583.3593135
250.6,0.589,147.6,172.073,0.8578,88.449,3.57,1.809,1,0,0,1,1782504583.8109152
244.8,0.587,143.7,167.526,0.8578,86.112,3.41,1.52,1,0,0,1,1782504584.7787874
249.2,0.589,146.8,171.14,0.8578,87.969,3.57,1.165,1,0,0,1,1782504585.5991583
237.7,0.589,140.1,163.329,0.8578,83.954,3.57,1.03,1,0,0,1,1782504586.5193322
240.3,0.588,141.3,164.728,0.8578,84.674,3.57,1.705,1,0,0,1,1782504587.3038988
247.3,0.605,149.6,174.404,0.8578,89.647,3.47,4.062,1,0,0,1,1782504588.2603185
248.1,0.616,152.8,178.135,0.8578,91.565,3.41,8.15,1,0,0,1,1782504589.0798354
250.1,0.609,152.3,177.552,0.8578,91.265,3.45,3.232,1,0,0,1,1782504590.0005534
249.2,0.614,152.9,178.251,0.8578,91.625,3.43,2.004,1,0,0,1,1782504590.819573
243.2,0.622,151.2,176.269,0.8578,90.606,3.38,1.527,1,0,0,1,1782504591.7420862
245.2,0.606,148.7,173.355,0.8578,89.108,3.47,7.134,1,0,0,1,1782504592.150922
248.2,0.622,154.3,179.883,0.8578,92.464,3.38,1.744,1,0,0,1,1782504593.0731058
246.1,0.617,152.0,177.202,0.8578,91.086,3.4,1.541,1,0,0,1,1782504593.8917203
246.0,0.618,152.0,177.202,0.8578,91.086,3.4,1.81,1,0,0,1,1782504594.72919
242.7,0.616,149.6,174.404,0.8578,89.647,3.41,1.918,1,0,0,1,1782504595.6330192
242.6,0.61,148.1,172.655,0.8578,88.748,3.44,2.756,1,0,0,1,1782504596.1453202
247.8,0.61,151.2,176.269,0.8578,90.606,3.44,4.214,1,0,0,1,1782504596.9643018
245.6,0.607,149.1,173.821,0.8578,89.348,3.46,3.271,1,0,0,1,1782504597.791613
240.8,0.612,147.4,171.839,0.8578,88.329,3.43,2.147,1,0,0,1,1782504598.7053027
240.3,0.614,147.6,172.073,0.8578,88.449,3.42,3.333,1,0,0,1,1782504599.53568
242.0,0.619,149.9,174.754,0.8578,89.827,3.39,2.13,1,0,0,1,1782504600.4453096
244.4,0.62,151.4,176.503,0.8578,90.726,3.39,1.457,1,0,0,1,1782504601.3667085
246.0,0.617,151.7,176.852,0.8578,90.906,3.41,1.233,1,0,0,1,1782504602.1855264
244.1,0.62,151.3,176.386,0.8578,90.666,3.39,1.843,1,0,0,1,1782504603.1076858
247.8,0.618,153.2,178.601,0.8578,91.805,3.4,1.502,1,0,0,1,1782504603.9280024
240.8,0.634,152.6,177.902,0.8578,91.445,3.32,1.216,1,0,0,1,1782504604.8493023
239.9,0.631,151.4,176.503,0.8578,90.726,3.33,1.383,1,0,0,1,1782504605.6678305
238.8,0.637,152.1,177.319,0.8578,91.145,3.3,2.784,1,0,0,1,1782504606.5974429
242.5,0.636,154.3,179.883,0.8578,92.464,3.3,9.964,1,0,0,1,1782504607.407913
247.1,0.63,155.7,181.516,0.8578,93.303,3.34,3.411,1,0,0,1,1782504608.329912
247.8,0.617,152.9,178.251,0.8578,91.625,3.41,2.072,1,0,0,1,1782504609.2544131
242.3,0.625,151.4,176.503,0.8578,90.726,3.37,2.242,1,0,0,1,1782504610.0716348
245.2,0.632,155.0,180.699,0.8578,92.883,3.32,1.604,1,0,0,1,1782504610.9931118
244.9,0.636,155.6,181.399,0.8578,93.243,3.31,1.584,1,0,0,1,1782504611.8129497
244.3,0.632,154.4,180.0,0.8578,92.524,3.33,1.648,1,0,0,1,1782504612.2166443
236.1,0.636,150.2,175.104,0.8578,90.007,3.3,6.037,1,0,0,1,1782504612.6547148
251.2,0.634,159.2,185.596,0.8578,95.4,3.32,1.193,1,0,0,1,1782504613.0932517
243.6,0.638,155.4,181.166,0.8578,93.123,3.3,4.486,1,0,0,1,1782504613.966162
247.7,0.633,156.8,182.798,0.8578,93.962,3.32,2.24,1,0,0,1,1782504614.8864777
239.2,0.622,148.8,173.472,0.8578,89.168,3.38,7.431,1,0,0,1,1782504615.714849
244.2,0.632,154.3,179.883,0.8578,92.464,3.33,1.525,1,0,0,1,1782504616.158742
237.5,0.633,150.3,175.22,0.8578,90.067,3.32,9.342,1,0,0,1,1782504617.031668
245.7,0.634,155.8,181.632,0.8578,93.363,3.31,1.574,1,0,0,1,1782504617.4690468
240.3,0.637,153.1,178.484,0.8578,91.745,3.3,1.684,1,0,0,1,1782504617.91111
241.6,0.631,152.5,177.785,0.8578,91.385,3.33,1.184,1,0,0,1,1782504618.787556
249.2,0.63,157.0,183.031,0.8578,94.082,3.34,1.475,1,0,0,1,1782504619.2232192
248.4,0.632,157.0,183.031,0.8578,94.082,3.33,1.479,1,0,0,1,1782504620.1077373
240.4,0.633,152.2,177.435,0.8578,91.205,3.32,2.341,1,0,0,1,1782504621.0301335
249.1,0.635,158.2,184.43,0.8578,94.801,3.31,4.033,1,0,0,1,1782504621.9514186
241.5,0.638,154.2,179.767,0.8578,92.404,3.29,1.625,1,0,0,1,1782504622.721157
245.1,0.629,154.3,179.883,0.8578,92.464,3.34,6.518,1,0,0,1,1782504623.597902
238.7,0.637,152.0,177.202,0.8578,91.086,3.3,1.92,1,0,0,1,1782504624.0321932
242.3,0.637,154.4,180.0,0.8578,92.524,3.3,1.359,1,0,0,1,1782504624.919896
244.2,0.356,87.0,87.774,0.9912,11.634,2.81,44.653,0,1,1,0,1782504676.6309943
244.9,0.354,86.8,87.573,0.9912,11.608,2.69,18.608,0,1,1,0,1782504677.449431
246.8,0.355,87.7,88.481,0.9912,11.728,2.59,4.382,0,1,1,0,1782504677.8722298
254.5,0.354,90.1,90.902,0.9912,12.049,2.67,8.749,0,1,1,0,1782504678.7823944
245.3,0.352,86.4,87.169,0.9912,11.554,2.7,8.961,0,1,1,0,1782504679.649627
252.8,0.358,90.4,91.205,0.9912,12.089,2.7,3.999,0,1,1,0,1782504680.490877
244.7,0.355,86.8,87.573,0.9912,11.608,2.75,7.188,0,1,1,0,1782504681.4439924
242.9,0.358,86.8,87.573,0.9912,11.608,2.64,14.269,0,1,1,0,1782504682.2621338
248.1,0.357,88.5,89.288,0.9912,11.835,2.83,7.218,0,1,1,0,1782504682.6747074
237.9,0.357,84.9,85.656,0.9912,11.354,2.7,19.761,0,1,1,0,1782504683.1143332
251.5,0.356,89.6,90.398,0.9912,11.982,2.76,7.418,0,1,1,0,1782504683.5592492
245.9,0.354,87.0,87.774,0.9912,11.634,2.68,6.639,0,1,1,0,1782504684.4271538
246.3,0.352,86.8,87.573,0.9912,11.608,3.02,4.766,0,1,1,0,1782504685.299744
245.5,0.352,86.4,87.169,0.9912,11.554,2.85,13.078,0,1,1,0,1782504686.172463
251.5,0.353,88.7,89.49,0.9912,11.862,2.59,8.259,0,1,1,0,1782504686.6746013
252.1,0.355,89.4,90.196,0.9912,11.955,2.81,19.838,0,1,1,0,1782504687.483864
242.8,0.356,86.5,87.27,0.9912,11.568,2.86,10.032,0,1,1,0,1782504687.925786
247.8,0.353,87.6,88.38,0.9912,11.715,2.6,7.41,0,1,1,0,1782504688.360605
239.8,0.352,84.4,85.151,0.9912,11.287,3.03,4.227,0,1,1,0,1782504688.804994
242.0,0.352,85.1,85.858,0.9912,11.38,2.78,8.348,0,1,1,0,1782504689.240421
250.1,0.356,89.1,89.893,0.9912,11.915,2.73,4.182,0,1,1,0,1782504689.678619
247.7,0.356,88.3,89.086,0.9912,11.808,2.59,8.068,0,1,1,0,1782504690.5917425
248.9,0.356,88.5,89.288,0.9912,11.835,2.66,14.92,0,1,1,0,1782504691.4642243
250.0,0.357,89.1,89.893,0.9912,11.915,2.91,4.239,0,1,1,0,1782504692.3993194
245.7,0.356,87.4,88.178,0.9912,11.688,2.62,10.703,0,1,1,0,1782504693.217804
243.1,0.356,86.5,87.27,0.9912,11.568,3.03,3.92,0,1,1,0,1782504694.0464623
244.9,0.354,86.7,87.472,0.9912,11.594,2.87,13.104,0,1,1,0,1782504694.9590666
255.6,0.356,91.1,91.911,0.9912,12.183,2.69,4.94,0,1,1,0,1782504695.8805711
253.9,0.358,91.0,91.81,0.9912,12.169,2.71,8.023,0,1,1,0,1782504696.7006357
255.7,0.358,91.5,92.315,0.9912,12.236,2.78,5.249,0,1,1,0,1782504697.588796
248.1,0.355,88.1,88.884,0.9912,11.782,2.83,7.897,0,1,1,0,1782504698.4430962
257.8,0.356,91.7,92.516,0.9912,12.263,2.72,6.846,0,1,1,0,1782504699.362403
241.3,0.355,85.7,86.463,0.9912,11.461,2.7,23.887,0,1,1,0,1782504699.7732148
243.6,0.356,86.7,87.472,0.9912,11.594,2.71,6.672,0,1,1,0,1782504700.593778
246.4,0.353,87.1,87.875,0.9912,11.648,2.67,25.867,0,1,1,0,1782504701.4759803
249.4,0.354,88.3,89.086,0.9912,11.808,2.58,10.78,0,1,1,0,1782504702.4363945
241.8,0.354,85.6,86.362,0.9912,11.447,2.75,5.829,0,1,1,0,1782504703.292061
239.9,0.356,85.4,86.16,0.9912,11.42,2.8,12.617,0,1,1,0,1782504704.090252
239.3,0.351,83.9,84.647,0.9912,11.22,2.79,8.971,0,1,1,0,1782504704.995643
244.9,0.354,86.8,87.573,0.9912,11.608,2.58,4.653,0,1,1,0,1782504705.4047534
241.5,0.354,85.4,86.16,0.9912,11.42,2.66,4.765,0,1,1,0,1782504705.9164052
246.2,0.356,87.6,88.38,0.9912,11.715,3.09,3.889,0,1,1,0,1782504706.7423086
241.7,0.354,85.5,86.261,0.9912,11.434,2.69,6.842,0,1,1,0,1782504707.656283
249.6,0.351,87.5,88.279,0.9912,11.701,2.71,6.943,0,1,1,0,1782504708.47532
240.0,0.351,84.4,85.151,0.9912,11.287,2.57,5.501,0,1,1,0,1782504709.3977785
247.4,0.355,87.8,88.582,0.9912,11.741,2.58,4.518,0,1,1,0,1782504710.2201102
240.9,0.356,85.8,86.564,0.9912,11.474,2.6,32.77,0,1,1,0,1782504710.728578
247.0,0.355,87.7,88.481,0.9912,11.728,2.65,12.313,0,1,1,0,1782504711.1394832
244.8,0.352,86.3,87.068,0.9912,11.541,2.79,17.576,0,1,1,0,1782504712.0590005
245.6,0.35,86.1,86.866,0.9912,11.514,2.72,32.796,0,1,1,0,1782504713.0078452
243.0,0.355,86.3,87.068,0.9912,11.541,2.67,6.176,0,1,1,0,1782504713.8028333
256.4,0.352,90.2,91.003,0.9912,12.062,2.74,6.228,0,1,1,0,1782504714.6212428
243.4,0.353,85.9,86.665,0.9912,11.487,2.6,17.386,0,1,1,0,1782504715.5426629
245.0,0.356,87.2,87.976,0.9912,11.661,2.72,18.197,0,1,1,0,1782504716.3684988
253.1,0.349,88.4,89.187,0.9912,11.822,3.01,6.51,0,1,1,0,1782504717.1951425
245.3,0.351,86.2,86.967,0.9912,11.527,2.94,5.554,0,1,1,0,1782504717.6345055
243.0,0.352,85.6,86.362,0.9912,11.447,2.95,4.532,0,1,1,0,1782504718.0700672
239.7,0.356,85.3,86.059,0.9912,11.407,2.57,4.06,0,1,1,0,1782504718.5097263
253.5,0.35,88.7,89.49,0.9912,11.862,2.65,4.683,0,1,1,0,1782504718.9634397
249.7,0.354,88.4,89.187,0.9912,11.822,2.66,9.168,0,1,1,0,1782504720.0903206
245.5,0.356,87.4,88.178,0.9912,11.688,2.76,4.913,0,1,1,0,1782504720.7285063
257.8,0.356,91.7,92.516,0.9912,12.263,2.57,12.576,0,1,1,0,1782504721.5842469
241.8,0.351,85.0,85.757,0.9912,11.367,2.7,8.612,0,1,1,0,1782504722.505857
240.8,0.353,84.9,85.656,0.9912,11.354,2.97,6.975,0,1,1,0,1782504723.324953
240.2,0.354,85.1,85.858,0.9912,11.38,2.83,10.999,0,1,1,0,1782504724.193596
253.3,0.358,90.7,91.507,0.9912,12.129,2.84,13.289,0,1,1,0,1782504725.1683748
252.8,0.357,90.4,91.205,0.9912,12.089,2.67,20.683,0,1,1,0,1782504725.988245
247.0,0.357,88.1,88.884,0.9912,11.782,2.7,6.836,0,1,1,0,1782504726.9102333
247.6,0.357,88.4,89.187,0.9912,11.822,2.76,5.455,0,1,1,0,1782504727.7287166
246.0,0.349,85.9,86.665,0.9912,11.487,2.62,7.016,0,1,1,0,1782504728.5503829
245.3,0.353,86.6,87.371,0.9912,11.581,2.72,16.683,0,1,1,0,1782504729.4698243
249.0,0.352,87.8,88.582,0.9912,11.741,2.74,19.922,0,1,1,0,1782504730.29835
256.6,0.355,91.0,91.81,0.9912,12.169,2.61,4.634,0,1,1,0,1782504731.313354
251.0,0.354,88.9,89.691,0.9912,11.888,2.66,5.474,0,1,1,0,1782504732.1313584
253.8,0.351,89.2,89.994,0.9912,11.929,2.89,7.351,0,1,1,0,1782504732.9496205
248.4,0.353,87.8,88.582,0.9912,11.741,2.75,18.802,0,1,1,0,1782504734.1019275
245.6,0.349,85.7,86.463,0.9912,11.461,2.83,8.329,0,1,1,0,1782504734.691089
258.2,0.353,91.2,92.012,0.9912,12.196,3.22,7.039,0,1,1,0,1782504735.6130006
242.8,0.351,85.3,86.059,0.9912,11.407,2.77,13.037,0,1,1,0,1782504736.431251
246.2,0.354,87.1,87.875,0.9912,11.648,2.66,14.107,0,1,1,0,1782504737.3528824
246.7,0.351,86.6,87.371,0.9912,11.581,2.83,6.372,0,1,1,0,1782504737.718147
247.9,0.353,87.4,88.178,0.9912,11.688,2.89,4.721,0,1,1,0,1782504738.592515
247.9,0.35,86.6,87.371,0.9912,11.581,2.55,18.56,0,1,1,0,1782504739.6059062
238.7,0.348,83.0,83.739,0.9912,11.099,2.85,6.843,0,1,1,0,1782504740.3718882
244.4,0.356,87.0,87.774,0.9912,11.634,2.64,11.603,0,1,1,0,1782504741.2449174
241.1,0.353,85.0,85.757,0.9912,11.367,2.87,3.625,0,1,1,0,1782504742.1660593
243.8,0.354,86.2,86.967,0.9912,11.527,2.7,14.247,0,1,1,0,1782504742.5753672
244.0,0.353,86.2,86.967,0.9912,11.527,2.8,9.115,0,1,1,0,1782504743.395847
243.6,0.35,85.4,86.16,0.9912,11.42,2.87,5.315,0,1,1,0,1782504744.3167682
249.1,0.357,88.9,89.691,0.9912,11.888,2.82,31.387,0,1,1,0,1782504745.1974452
242.5,0.351,85.2,85.958,0.9912,11.394,2.8,5.454,0,1,1,0,1782504746.0224452
249.7,0.353,88.2,88.985,0.9912,11.795,2.78,3.383,0,1,1,0,1782504746.8954532
239.2,0.35,83.8,84.546,0.9912,11.206,2.61,8.17,0,1,1,0,1782504747.7983613
245.5,0.355,87.2,87.976,0.9912,11.661,2.77,8.782,0,1,1,0,1782504748.3100514
245.6,0.353,86.6,87.371,0.9912,11.581,2.72,6.962,0,1,1,0,1782504749.1300056
240.0,0.35,84.1,84.849,0.9912,11.247,2.89,6.719,0,1,1,0,1782504750.0511694
249.9,0.353,88.1,88.884,0.9912,11.782,2.96,11.971,0,1,1,0,1782504750.8879814
247.8,0.352,87.2,87.976,0.9912,11.661,2.64,6.121,0,1,1,0,1782504751.7920525
250.1,0.349,87.3,88.077,0.9912,11.675,3.07,5.676,0,1,1,0,1782504752.618232
244.0,0.353,86.0,86.766,0.9912,11.501,2.7,5.315,0,1,1,0,1782504753.5328584
242.0,0.354,85.7,86.463,0.9912,11.461,3.01,7.932,0,1,1,0,1782504754.7628045
241.8,0.359,86.7,87.472,0.9912,11.594,2.61,7.886,0,1,1,0,1782504755.6836398
244.9,0.354,86.7,87.472,0.9912,11.594,2.73,6.454,0,1,1,0,1782504756.6059566
253.4,0.355,89.9,90.7,0.9912,12.022,2.64,23.581,0,1,1,0,1782504757.4246857
250.4,0.354,88.6,89.389,0.9912,11.848,2.97,43.358,0,1,1,0,1782504758.3455007
243.0,0.352,85.6,86.362,0.9912,11.447,2.87,6.234,0,1,1,0,1782504759.2874658
246.3,0.354,87.2,87.976,0.9912,11.661,2.7,3.162,0,1,1,0,1782504760.0864384
255.5,0.359,91.7,92.516,0.9912,12.263,2.66,15.488,0,1,1,0,1782504760.9041164
249.1,0.353,87.9,88.682,0.9912,11.755,2.65,3.522,0,1,1,0,1782504761.8249342
238.3,0.351,83.6,84.344,0.9912,11.18,2.68,5.219,0,1,1,0,1782504762.6452694
252.9,0.355,89.7,90.499,0.9912,11.995,2.62,3.612,0,1,1,0,1782504763.5682788
251.7,0.35,88.1,88.884,0.9912,11.782,2.8,5.018,0,1,1,0,1782504764.350153
245.8,0.35,86.1,86.866,0.9912,11.514,2.86,4.043,0,1,1,0,1782504765.307992
247.0,0.352,86.9,87.674,0.9912,11.621,2.72,5.838,0,1,1,0,1782504766.1226914
241.5,0.495,119.5,146.241,0.8171,84.299,4.25,3.082,0,1,0,1,1782504791.7267094
252.0,0.491,123.6,151.259,0.8171,87.191,4.28,1.401,0,1,0,1,1782504792.597603
244.0,0.493,120.2,147.098,0.8171,84.792,4.27,2.976,0,1,0,1,1782504793.0596862
247.2,0.5,123.7,151.381,0.8171,87.261,4.2,1.625,0,1,0,1,1782504793.9516273
246.1,0.501,123.2,150.769,0.8171,86.909,4.2,1.452,0,1,0,1,1782504794.7986588
243.6,0.497,121.0,148.077,0.8171,85.357,4.23,1.96,0,1,0,1,1782504795.6583695
243.2,0.503,122.2,149.545,0.8171,86.203,4.18,3.829,0,1,0,1,1782504796.644891
242.6,0.494,119.9,146.731,0.8171,84.581,4.25,3.188,0,1,0,1,1782504797.462781
243.9,0.5,121.9,149.178,0.8171,85.992,4.2,2.105,0,1,0,1,1782504798.2853196
246.2,0.503,123.8,151.503,0.8171,87.332,4.18,1.773,0,1,0,1,1782504799.1859658
252.2,0.496,125.1,153.094,0.8171,88.249,4.24,2.142,0,1,0,1,1782504799.5786374
239.4,0.499,119.4,146.119,0.8171,84.228,4.21,2.82,0,1,0,1,1782504800.0174966
246.1,0.502,123.5,151.136,0.8171,87.12,4.19,3.146,0,1,0,1,1782504800.4570532
240.4,0.499,119.9,146.731,0.8171,84.581,4.21,1.394,0,1,0,1,1782504801.333028
246.2,0.5,123.1,150.647,0.8171,86.838,4.2,2.271,0,1,0,1,1782504801.7712135
245.6,0.495,121.6,148.811,0.8171,85.78,4.24,2.656,0,1,0,1,1782504802.6828654
252.9,0.311,78.8,96.434,0.8171,55.588,4.28,7.217,0,1,0,1,1782504803.0839145
239.1,0.297,70.9,86.766,0.8171,50.015,3.52,11.275,0,1,0,1,1782504804.0032473
244.9,0.306,75.0,91.783,0.8171,52.907,3.94,8.272,0,1,0,1,1782504804.83144
236.6,0.332,78.7,96.311,0.8171,55.517,4.05,15.426,0,1,0,1,1782504805.269692
248.8,0.402,100.0,122.378,0.8171,70.543,3.91,0.983,0,1,0,1,1782504806.787716
238.2,0.405,96.6,118.217,0.8171,68.144,4.76,2.202,0,1,0,1,1782504807.9061167
244.2,0.411,100.3,122.745,0.8171,70.754,4.43,6.006,0,1,0,1,1782504808.8284063
246.5,0.407,100.2,122.622,0.8171,70.684,4.79,3.011,0,1,0,1,1782504809.6468382
249.1,0.404,100.6,123.112,0.8171,70.966,4.18,3.534,0,1,0,1,1782504810.5678751
243.8,0.384,93.5,114.423,0.8171,65.957,4.07,2.086,0,1,0,1,1782504811.388389
249.7,0.388,96.9,118.584,0.8171,68.356,4.19,1.081,0,1,0,1,1782504812.2899237
239.2,0.388,92.7,113.444,0.8171,65.393,4.5,2.81,0,1,0,1,1782504812.7189548
247.1,0.386,95.4,116.748,0.8171,67.298,4.19,1.188,0,1,0,1,1782504813.642249
245.5,0.389,95.5,116.871,0.8171,67.368,4.28,1.136,0,1,0,1,1782504814.460532
246.3,0.387,95.3,116.626,0.8171,67.227,4.33,1.183,0,1,0,1,1782504815.381878
248.6,0.387,96.2,117.727,0.8171,67.862,4.17,1.576,0,1,0,1,1782504815.7914846
239.9,0.387,92.9,113.689,0.8171,65.534,4.45,1.094,0,1,0,1,1782504816.713504
251.1,0.389,97.8,119.685,0.8171,68.991,4.22,3.553,0,1,0,1,1782504817.531633
249.2,0.384,95.8,117.238,0.8171,67.58,4.28,14.876,0,1,0,1,1782504818.4532042
247.6,0.386,95.6,116.993,0.8171,67.439,4.39,3.57,0,1,0,1,1782504819.273
240.7,0.388,93.3,114.178,0.8171,65.816,4.14,2.43,0,1,0,1,1782504819.7834332
248.9,0.386,96.1,117.605,0.8171,67.792,4.67,2.839,0,1,0,1,1782504820.616149
252.7,0.378,95.5,116.871,0.8171,67.368,4.76,3.168,0,1,0,1,1782504821.5110812
247.8,0.38,94.2,115.28,0.8171,66.451,4.33,1.836,0,1,0,1,1782504822.3443985
250.2,0.38,95.2,116.503,0.8171,67.157,4.37,1.507,0,1,0,1,1782504823.2666583
247.3,0.38,93.9,114.913,0.8171,66.24,4.23,1.68,0,1,0,1,1782504824.0858312
247.8,0.38,94.2,115.28,0.8171,66.451,4.58,1.352,0,1,0,1,1782504825.0076663
244.5,0.385,94.2,115.28,0.8171,66.451,4.11,1.645,0,1,0,1,1782504825.8267312
240.1,0.38,91.2,111.608,0.8171,64.335,4.27,2.54,0,1,0,1,1782504826.750881
247.1,0.377,93.2,114.056,0.8171,65.746,4.54,1.703,0,1,0,1,1782504827.567099
253.0,0.375,94.8,116.014,0.8171,66.875,3.92,2.272,0,1,0,1,1782504828.4902246
245.7,0.382,93.8,114.79,0.8171,66.169,4.11,1.452,0,1,0,1,1782504829.410594
244.8,0.378,92.5,113.199,0.8171,65.252,4.21,2.295,0,1,0,1,1782504830.2295773
248.5,0.382,94.9,116.136,0.8171,66.945,3.88,3.536,0,1,0,1,1782504831.1514697
245.4,0.378,92.7,113.444,0.8171,65.393,4.14,2.104,0,1,0,1,1782504831.9544516
248.1,0.379,94.1,115.157,0.8171,66.381,3.92,1.301,0,1,0,1,1782504832.892281
249.8,0.38,95.0,116.259,0.8171,67.016,4.13,1.309,0,1,0,1,1782504833.7110062
243.8,0.384,93.7,114.668,0.8171,66.099,4.3,1.053,0,1,0,1,1782504834.6320727
254.9,0.383,97.6,119.441,0.8171,68.85,4.15,3.568,0,1,0,1,1782504835.460508
242.5,0.384,93.0,113.811,0.8171,65.605,4.28,1.978,0,1,0,1,1782504836.374704
247.9,0.385,95.5,116.871,0.8171,67.368,4.17,1.803,0,1,0,1,1782504837.1934288
253.1,0.386,97.7,119.563,0.8171,68.92,4.07,2.325,0,1,0,1,1782504838.1181972
249.6,0.385,96.0,117.483,0.8171,67.721,4.64,1.728,0,1,0,1,1782504839.0361538
249.8,0.379,94.7,115.892,0.8171,66.804,4.17,2.263,0,1,0,1,1782504839.8530664
248.8,0.384,95.6,116.993,0.8171,67.439,4.27,3.071,0,1,0,1,1782504840.678969
247.1,0.385,95.1,116.381,0.8171,67.086,4.06,1.598,0,1,0,1,1782504841.5948644
243.5,0.388,94.6,115.769,0.8171,66.733,3.97,1.639,0,1,0,1,1782504842.4251306
241.9,0.389,94.0,115.035,0.8171,66.31,4.03,1.267,0,1,0,1,1782504843.3354046
249.1,0.389,96.8,118.462,0.8171,68.285,4.16,1.813,0,1,0,1,1782504844.2582812
